latitude,longitude,hour_of_day,nearby_incidents,nearby_safe_zones,lighting_density,police_proximity,crowd_density,cctv_coverage,response_speed,safety_score
13.1482,80.279,2,2,3,76.7,72.2,61.0,63.7,92.6,70.1
13.0944,80.299,12,0,5,80.0,64.8,59.4,58.0,87.8,98.0
13.1086,80.1964,6,1,4,69.5,92.3,57.1,48.6,94.2,98.0
13.1495,80.2311,4,3,3,89.8,92.5,61.0,63.7,97.9,65.6
13.049,80.2038,22,1,5,71.7,92.3,70.6,85.6,94.2,87.3
13.1788,80.1897,17,0,5,66.3,89.6,69.8,84.6,92.0,98.0
13.0833,80.3067,21,3,5,85.1,62.7,61.5,65.5,85.3,86.2
12.9895,80.3319,7,3,3,57.6,62.7,89.7,61.5,81.0,65.1
13.124,80.224,16,2,3,82.2,93.8,57.1,48.2,97.2,88.3
13.1483,80.3003,19,1,3,65.7,64.8,61.0,63.7,87.8,92.4
13.0292,80.3294,0,3,4,82.5,62.7,77.7,87.1,81.0,67.3
13.1643,80.3192,13,3,4,55.8,62.0,63.5,71.6,83.0,69.0
13.1765,80.1866,16,1,5,72.5,89.6,69.8,84.6,92.0,98.0
13.0192,80.3413,9,0,3,73.6,64.8,81.2,83.2,79.5,98.0
13.1959,80.2253,11,1,5,69.7,92.5,76.9,87.6,97.9,98.0
12.9852,80.2178,15,2,3,77.2,93.8,89.7,61.5,97.2,88.5
13.0005,80.1625,13,3,2,54.6,76.6,87.3,69.3,84.7,60.2
12.9961,80.2472,15,2,2,83.8,86.1,87.3,69.3,97.4,86.1
13.1735,80.1718,7,3,5,57.7,81.3,66.5,79.0,87.1,75.8
13.1136,80.1997,22,0,4,73.7,92.3,57.1,48.6,94.2,95.6
12.988,80.2134,9,2,3,73.4,93.8,89.7,61.5,95.9,87.2
13.0601,80.3118,16,2,5,81.6,62.7,67.2,80.5,85.3,98.0
13.1038,80.3251,17,1,4,75.2,62.7,57.9,52.0,81.0,98.0
12.9709,80.2105,19,1,5,77.8,93.8,92.6,49.9,95.9,98.0
13.1706,80.3217,15,3,5,58.2,62.0,66.5,79.0,83.0,74.3
13.1509,80.3214,16,3,3,51.7,62.0,61.0,63.7,83.0,63.9
13.0763,80.3029,15,2,5,74.9,64.8,61.5,65.5,87.8,93.7
13.1918,80.1793,18,0,5,73.4,85.8,73.3,87.6,89.6,98.0
13.0544,80.2881,23,1,5,72.1,68.1,70.6,85.6,90.3,89.1
13.196,80.339,23,0,5,75.2,64.8,76.9,87.6,79.5,98.0
13.117,80.2865,7,1,3,72.6,68.1,57.1,48.2,90.3,94.6
13.1087,80.2163,5,0,4,80.0,93.8,57.1,48.6,97.2,98.0
12.9915,80.2501,5,4,3,88.4,86.1,89.7,61.5,97.4,72.1
13.1705,80.2791,20,1,5,76.6,72.2,66.5,79.0,92.6,98.0
13.0569,80.2521,8,5,5,43.1,86.1,67.2,80.5,97.4,57.6
12.9906,80.174,3,3,3,60.1,81.3,89.7,61.5,87.1,47.6
12.9532,80.2124,11,2,5,78.1,93.8,92.7,49.3,95.9,93.9
13.0899,80.3105,11,1,5,84.6,62.7,59.4,58.0,85.3,98.0
13.0818,80.3223,22,3,5,86.0,62.0,61.5,65.5,83.0,70.2
13.1298,80.1775,16,2,2,64.0,85.8,57.7,51.0,89.6,75.9
13.1726,80.3405,14,4,5,58.4,64.8,66.5,79.0,79.5,66.4
12.9699,80.2158,8,2,5,83.2,93.8,92.6,49.9,97.2,98.0
13.1329,80.2825,6,2,2,74.3,72.2,57.7,51.0,92.6,81.2
12.9969,80.3004,9,0,2,68.8,64.8,87.3,69.3,87.8,98.0
13.1645,80.3124,15,3,4,61.2,62.7,63.5,71.6,85.3,75.1
13.1548,80.3391,11,4,3,45.8,64.8,61.0,63.7,79.5,50.1
13.0852,80.2126,6,1,5,70.8,93.8,59.4,58.0,95.9,98.0
13.1276,80.3217,17,2,2,55.0,62.0,57.7,51.0,83.0,71.9
13.0286,80.1763,14,2,4,75.3,85.8,77.7,87.1,89.6,93.7
13.0678,80.291,5,0,5,72.9,68.1,64.1,73.4,90.3,98.0
13.1554,80.2984,11,2,4,67.4,64.8,63.5,71.6,87.8,87.0
13.0648,80.2855,10,0,5,76.1,68.1,67.2,80.5,90.3,98.0
13.0394,80.2005,19,1,4,74.2,92.3,74.1,87.9,94.2,98.0
13.0736,80.3246,2,3,5,88.0,62.0,64.1,73.4,83.0,69.2
13.1571,80.1838,1,3,4,59.6,85.8,63.5,71.6,89.6,55.0
13.0338,80.1607,5,2,4,84.4,76.6,77.7,87.1,84.7,96.4
12.9934,80.2935,23,1,3,70.8,68.1,89.7,61.5,90.3,81.0
13.128,80.2451,21,3,2,84.3,86.1,57.7,51.0,97.4,75.5
13.1565,80.3198,4,4,4,52.4,62.0,63.5,71.6,83.0,41.3
12.9752,80.2267,17,3,4,88.9,92.5,91.4,54.6,97.9,87.2
13.01,80.1837,15,1,2,71.1,85.8,84.4,77.0,89.6,90.6
12.9855,80.3173,7,3,3,58.7,62.0,89.7,61.5,83.0,66.0
13.037,80.2598,19,3,4,54.4,81.7,74.1,87.9,96.3,72.6
13.0626,80.1878,21,1,5,86.3,89.6,67.2,80.5,92.0,98.0
13.1372,80.2941,10,1,2,71.0,68.1,59.0,56.4,90.3,88.6
13.1128,80.2522,9,0,4,74.4,86.1,57.1,48.6,97.4,98.0
13.1052,80.2709,23,1,4,75.7,76.9,57.1,48.6,94.7,84.7
13.0381,80.2422,11,3,4,50.7,89.8,74.1,87.9,98.0,71.7
13.1604,80.3157,20,4,4,50.9,62.0,63.5,71.6,83.0,59.1
13.0678,80.3159,5,3,5,94.3,62.0,64.1,73.4,83.0,89.1
13.1948,80.2919,19,1,5,67.4,68.1,73.3,87.6,90.3,98.0
13.1085,80.1711,4,0,4,72.1,81.3,57.1,48.6,87.1,92.5
12.9816,80.3178,22,4,4,55.3,62.0,91.4,54.6,83.0,43.1
13.119,80.2842,8,0,3,69.7,72.2,57.1,48.2,92.6,98.0
13.0313,80.2894,15,1,4,74.6,68.1,77.7,87.1,90.3,98.0
13.1216,80.2226,21,1,3,82.8,93.8,57.1,48.2,97.2,98.0
12.9674,80.3259,13,5,5,50.6,62.7,92.6,49.9,81.0,59.5
12.9937,80.2951,21,1,3,63.3,64.8,89.7,61.5,87.8,92.7
13.1639,80.1725,7,4,4,55.7,81.3,63.5,71.6,87.1,59.8
13.0068,80.2316,19,0,2,68.8,92.5,84.4,77.0,97.9,98.0
13.1593,80.3273,18,5,4,52.3,62.7,63.5,71.6,81.0,58.4
13.0198,80.1594,13,0,3,78.2,76.6,81.2,83.2,84.7,98.0
13.1107,80.3423,6,1,4,59.8,64.8,57.1,48.6,79.5,98.0
13.1235,80.2858,4,0,3,67.8,68.1,57.1,48.2,90.3,89.8
13.0782,80.2763,17,2,5,66.5,72.2,61.5,65.5,92.6,91.1
13.0263,80.2041,1,0,4,70.6,92.3,77.7,87.1,94.2,93.1
13.0032,80.1998,10,1,2,70.5,92.3,87.3,69.3,94.2,89.9
12.9583,80.3384,21,4,5,54.8,64.8,93.0,48.0,79.5,59.5
13.026,80.2097,7,1,4,71.5,93.8,77.7,87.1,95.9,98.0
13.1133,80.3051,0,0,4,70.6,62.7,57.1,48.6,85.3,94.2
13.1846,80.2286,21,2,5,81.9,92.5,69.8,84.6,97.9,98.0
13.1678,80.1779,11,2,5,57.4,85.8,66.5,79.0,89.6,86.0
13.1415,80.1521,1,5,2,52.2,71.9,59.0,56.4,82.5,31.5
13.1471,80.2589,17,3,3,88.5,81.7,61.0,63.7,96.3,85.4
13.1162,80.3452,6,2,3,68.4,68.0,57.1,48.2,78.4,80.4
13.0151,80.2238,16,0,3,68.8,93.8,81.2,83.2,97.2,98.0
13.1768,80.2214,21,2,5,78.7,93.8,69.8,84.6,97.2,94.4
13.1177,80.2188,22,1,3,78.8,93.8,57.1,48.2,97.2,83.8
13.0901,80.2541,13,3,5,59.3,86.1,59.4,58.0,97.4,75.5
12.9777,80.2381,23,4,4,87.3,89.8,91.4,54.6,98.0,61.2
13.0618,80.326,6,5,5,94.5,62.7,67.2,80.5,81.0,82.2
13.0651,80.2511,21,4,5,51.0,86.1,64.1,73.4,97.4,60.3
13.1661,80.2516,2,4,5,90.0,86.1,66.5,79.0,97.4,61.6
13.0867,80.1777,5,1,5,80.1,85.8,59.4,58.0,89.6,98.0
13.0451,80.3465,19,4,5,93.2,68.0,70.6,85.6,78.4,81.6
13.1942,80.2,1,0,5,72.5,92.3,73.3,87.6,94.2,98.0
12.9777,80.1647,16,5,4,52.8,76.6,91.4,54.6,84.7,60.9
13.0556,80.2826,11,1,5,66.2,72.2,67.2,80.5,92.6,98.0
12.9605,80.2691,11,3,5,89.3,76.9,93.0,48.0,94.7,89.1
13.135,80.233,16,2,2,86.4,92.5,57.7,51.0,97.9,85.8
13.1795,80.2344,9,2,5,80.3,92.5,69.8,84.6,97.9,98.0
13.02,80.307,2,0,3,72.6,62.7,81.2,83.2,85.3,92.4
13.1646,80.1891,19,2,4,64.3,89.6,63.5,71.6,92.0,86.8
13.0231,80.3141,17,0,3,71.6,62.7,81.2,83.2,85.3,98.0
13.1777,80.2797,12,1,5,76.3,72.2,69.8,84.6,92.6,98.0
13.1385,80.2338,11,3,2,86.8,92.5,59.0,56.4,97.9,72.7
13.1512,80.2416,16,5,3,95.5,89.8,61.0,63.7,98.0,76.0
12.9545,80.2013,3,0,5,68.7,92.3,92.7,49.3,94.2,98.0
13.1907,80.3004,22,1,5,71.6,64.8,73.3,87.6,87.8,86.1
13.1317,80.2526,9,3,2,87.5,86.1,57.7,51.0,97.4,72.7
13.0262,80.2142,10,1,4,71.4,93.8,77.7,87.1,95.9,98.0
13.1573,80.2692,5,2,4,83.0,76.9,63.5,71.6,94.7,98.0
13.0204,80.3491,5,1,3,69.6,68.0,81.2,83.2,78.4,94.6
13.1682,80.2371,8,3,5,88.4,89.8,66.5,79.0,98.0,90.3
12.9781,80.3341,14,5,4,53.0,62.7,91.4,54.6,81.0,58.5
13.1259,80.219,1,2,2,90.3,93.8,57.7,51.0,97.2,66.2
13.0852,80.1609,3,3,5,82.2,76.6,59.4,58.0,84.7,67.8
12.9741,80.1908,4,1,5,64.6,89.6,92.6,49.9,92.0,83.6
13.0105,80.2337,16,1,2,79.0,92.5,84.4,77.0,97.9,89.6
12.9531,80.1939,7,1,5,65.3,89.6,92.7,49.3,92.0,98.0
13.0672,80.15,7,5,5,94.1,71.9,64.1,73.4,82.5,81.6
13.0253,80.333,21,2,4,84.4,62.7,77.7,87.1,81.0,95.5
13.0996,80.3188,11,1,4,79.9,62.0,57.9,52.0,83.0,98.0
13.0243,80.2985,20,0,3,69.2,64.8,81.2,83.2,87.8,98.0
13.025,80.1836,7,1,3,71.3,85.8,81.2,83.2,89.6,97.9
13.1358,80.1741,18,3,2,50.0,81.3,59.0,56.4,87.1,56.4
12.962,80.1635,2,5,5,53.0,76.6,93.0,48.0,84.7,42.9
13.1757,80.2948,17,0,5,72.8,68.1,69.8,84.6,90.3,98.0
13.1631,80.3358,20,5,4,53.5,64.8,63.5,71.6,79.5,58.2
13.117,80.2361,18,2,3,81.9,89.8,57.1,48.2,98.0,90.3
13.0983,80.1738,18,1,4,75.6,81.3,57.9,52.0,87.1,98.0
13.1731,80.2525,14,3,5,86.2,86.1,66.5,79.0,97.4,89.1
12.9963,80.2198,5,2,2,79.1,93.8,87.3,69.3,97.2,79.6
12.9697,80.225,15,2,5,84.6,93.8,92.6,49.9,97.2,98.0
13.0099,80.2743,7,1,2,70.7,76.9,84.4,77.0,94.7,92.1
13.1486,80.2937,15,0,3,75.9,68.1,61.0,63.7,90.3,98.0
12.9587,80.1721,17,4,5,58.1,81.3,93.0,48.0,87.1,62.4
13.0957,80.1571,19,0,4,77.0,76.6,57.9,52.0,84.7,98.0
13.1989,80.3489,15,1,5,78.3,68.0,76.9,87.6,78.4,98.0
13.1639,80.1965,10,0,4,69.3,92.3,63.5,71.6,94.2,98.0
13.0804,80.1608,6,4,5,84.3,76.6,61.5,65.5,84.7,79.1
12.9659,80.188,16,1,5,65.9,89.6,92.6,49.9,92.0,98.0
13.1578,80.1578,16,5,4,51.3,76.6,63.5,71.6,84.7,57.0
13.0997,80.2284,11,0,4,66.7,92.5,57.9,52.0,97.9,98.0
12.9787,80.3105,12,3,4,57.3,62.7,91.4,54.6,85.3,72.9
12.9735,80.2182,9,2,5,82.7,93.8,92.6,49.9,97.2,98.0
13.1774,80.2388,6,3,5,81.3,89.8,69.8,84.6,98.0,88.3
13.1173,80.2851,13,0,3,74.4,68.1,57.1,48.2,90.3,98.0
13.1573,80.2518,22,5,4,92.0,86.1,63.5,71.6,97.4,60.4
13.1697,80.3223,0,2,5,53.3,62.0,66.5,79.0,83.0,65.9
13.0929,80.3232,16,2,5,82.1,62.0,59.4,58.0,83.0,98.0
13.0794,80.152,3,3,5,89.0,71.9,61.5,65.5,82.5,71.5
13.0576,80.3056,20,3,5,88.9,62.7,67.2,80.5,85.3,89.2
13.0292,80.2421,4,2,4,63.4,89.8,77.7,87.1,98.0,65.3
13.0586,80.3478,19,4,5,79.3,68.0,67.2,80.5,78.4,79.5
13.1435,80.2466,23,4,2,88.2,86.1,59.0,56.4,97.4,47.5
13.1005,80.3474,22,1,4,74.4,68.0,57.9,52.0,78.4,88.5
13.1731,80.3009,6,1,5,67.5,64.8,66.5,79.0,87.8,98.0
13.0608,80.1997,9,1,5,74.8,92.3,67.2,80.5,94.2,98.0
13.1018,80.2577,16,0,4,67.3,81.7,57.9,52.0,96.3,98.0
13.1078,80.3484,6,1,4,65.3,68.0,57.1,48.6,78.4,98.0
13.0979,80.3215,0,0,4,70.6,62.0,57.9,52.0,83.0,97.4
13.1257,80.1695,6,4,2,57.8,81.3,57.7,51.0,87.1,51.2
13.0094,80.2913,23,0,2,67.3,68.1,84.4,77.0,90.3,81.5
13.0781,80.2191,10,3,5,63.8,93.8,61.5,65.5,97.2,77.0
12.9761,80.1514,8,4,4,52.2,71.9,91.4,54.6,82.5,57.5
13.0461,80.2307,11,4,5,52.4,92.5,70.6,85.6,97.9,63.7
13.0719,80.197,2,0,5,72.1,92.3,64.1,73.4,94.2,98.0
13.1131,80.3138,3,1,4,69.2,62.7,57.1,48.6,85.3,81.5
13.1876,80.2175,3,0,5,77.1,93.8,73.3,87.6,97.2,98.0
13.1002,80.3155,12,1,4,82.2,62.0,57.9,52.0,83.0,98.0
13.1359,80.1501,22,4,2,54.1,71.9,59.0,56.4,82.5,26.2
13.0766,80.2116,18,2,5,66.9,93.8,61.5,65.5,95.9,91.8
13.1085,80.1982,9,0,4,65.7,92.3,57.1,48.6,94.2,98.0
12.9677,80.1967,4,1,5,70.0,92.3,92.6,49.9,94.2,85.1
13.0136,80.1636,6,0,2,69.2,76.6,84.4,77.0,84.7,98.0
13.0405,80.1874,23,2,4,77.6,89.6,74.1,87.9,92.0,76.3
13.0681,80.2611,15,3,5,54.4,81.7,64.1,73.4,96.3,72.6
12.9614,80.2083,0,2,5,75.5,93.8,93.0,48.0,95.9,79.7
12.985,80.2335,11,2,3,87.5,92.5,89.7,61.5,97.9,92.7
13.0192,80.2254,1,1,3,66.4,92.5,81.2,83.2,97.9,75.4
13.1929,80.3252,6,0,5,67.9,62.7,73.3,87.6,81.0,98.0
13.0328,80.3311,10,3,4,77.7,62.7,77.7,87.1,81.0,83.4
13.0705,80.2486,12,4,5,53.2,86.1,64.1,73.4,97.4,60.1
12.999,80.216,1,2,2,76.0,93.8,87.3,69.3,97.2,62.0
13.1027,80.1714,6,0,4,73.9,81.3,57.9,52.0,87.1,98.0
13.0202,80.3407,14,1,3,82.1,64.8,81.2,83.2,79.5,98.0
13.0017,80.162,10,2,2,64.1,76.6,87.3,69.3,84.7,74.7
13.0791,80.2095,1,2,5,63.4,93.8,61.5,65.5,95.9,70.0
12.9514,80.2096,6,1,5,74.2,93.8,92.7,49.3,95.9,98.0
12.9519,80.2141,3,2,5,75.9,93.8,92.7,49.3,95.9,75.8
13.0048,80.1829,10,1,2,63.4,85.8,87.3,69.3,89.6,85.4
12.9592,80.3066,1,3,5,59.6,62.7,93.0,48.0,85.3,57.4
12.977,80.1745,15,3,4,51.4,81.3,91.4,54.6,87.1,71.1
13.0347,80.277,6,1,4,66.3,72.2,77.7,87.1,92.6,98.0
13.1506,80.1748,12,3,3,54.8,81.3,61.0,63.7,87.1,62.7
13.093,80.1641,4,3,5,81.1,76.6,59.4,58.0,84.7,69.7
13.0782,80.3319,16,3,5,86.0,62.7,61.5,65.5,81.0,89.0
13.0234,80.188,20,1,3,75.0,89.6,81.2,83.2,92.0,98.0
13.1829,80.3143,11,1,5,66.9,62.7,69.8,84.6,85.3,98.0
13.0493,80.2589,18,4,5,55.6,81.7,70.6,85.6,96.3,60.6
12.9718,80.1656,6,3,5,53.1,81.3,92.6,49.9,87.1,71.9
13.1043,80.3411,5,1,4,76.7,64.8,57.9,52.0,79.5,98.0
12.9785,80.1994,7,0,4,72.9,92.3,91.4,54.6,94.2,98.0
13.0363,80.3219,12,3,4,86.7,62.0,74.1,87.9,83.0,85.1
13.0769,80.1838,4,2,5,82.1,85.8,61.5,65.5,89.6,82.6
13.1686,80.3208,1,3,5,58.5,62.0,66.5,79.0,83.0,56.4
13.0734,80.1526,8,4,5,98.0,71.9,64.1,73.4,82.5,80.1
13.1256,80.2524,10,4,2,85.4,86.1,57.7,51.0,97.4,66.6
13.1982,80.3039,23,0,5,73.5,64.8,76.9,87.6,87.8,98.0
12.9829,80.337,5,5,4,48.0,64.8,91.4,54.6,79.5,59.0
13.0187,80.3318,6,0,3,77.3,62.7,81.2,83.2,81.0,98.0
13.0486,80.3139,6,3,5,84.8,62.7,70.6,85.6,85.3,87.7
13.0555,80.3276,18,4,5,94.4,62.7,67.2,80.5,81.0,80.4
13.0528,80.1898,5,2,5,83.1,89.6,70.6,85.6,92.0,98.0
13.1769,80.2068,10,0,5,74.5,93.8,69.8,84.6,95.9,98.0
13.1285,80.2078,10,2,2,77.2,93.8,57.7,51.0,95.9,79.7
13.102,80.2254,6,0,4,67.4,92.5,57.9,52.0,97.9,98.0
13.0273,80.2287,1,2,4,67.4,92.5,77.7,87.1,97.9,70.4
13.1559,80.2589,18,3,4,92.7,81.7,63.5,71.6,96.3,89.6
13.1888,80.182,3,1,5,66.3,85.8,73.3,87.6,89.6,84.9
13.1553,80.2882,5,0,4,75.0,68.1,63.5,71.6,90.3,98.0
12.9504,80.1835,16,3,5,63.0,85.8,92.7,49.3,89.6,79.8
13.1091,80.2121,4,0,4,76.5,93.8,57.1,48.6,95.9,98.0
12.9628,80.2507,6,5,5,93.0,86.1,93.0,48.0,97.4,82.9
13.0144,80.3093,8,0,2,67.3,62.7,84.4,77.0,85.3,98.0
12.9649,80.2979,0,2,5,67.0,64.8,93.0,48.0,87.8,72.3
13.1009,80.2791,0,0,4,74.6,72.2,57.9,52.0,92.6,95.2
13.1216,80.1812,18,2,3,64.2,85.8,57.1,48.2,89.6,81.0
12.9786,80.2594,5,3,4,87.0,81.7,91.4,54.6,96.3,88.6
13.046,80.1675,17,4,5,84.9,81.3,70.6,85.6,87.1,81.0
13.0641,80.2255,9,3,5,53.2,92.5,67.2,80.5,97.9,71.3
13.0423,80.2327,10,3,4,55.0,92.5,74.1,87.9,97.9,71.6
12.9803,80.158,0,4,4,53.6,76.6,91.4,54.6,84.7,41.9
13.0547,80.2048,0,1,5,70.2,92.3,70.6,85.6,94.2,85.2
13.1378,80.3411,12,4,2,53.6,64.8,59.0,56.4,79.5,45.0
12.9678,80.3407,4,5,5,50.5,64.8,92.6,49.9,79.5,42.4
12.97,80.2205,19,2,5,86.9,93.8,92.6,49.9,97.2,98.0
13.0387,80.1586,0,4,4,84.8,76.6,74.1,87.9,84.7,56.0
13.1854,80.1858,19,0,5,69.0,89.6,73.3,87.6,92.0,98.0
13.1171,80.2284,2,2,3,87.6,92.5,57.1,48.2,97.9,75.0
13.1197,80.3396,17,2,3,60.5,64.8,57.1,48.2,79.5,76.3
13.0405,80.1782,8,3,4,76.0,85.8,74.1,87.9,89.6,83.2
13.0984,80.3027,13,0,4,72.7,64.8,57.9,52.0,87.8,98.0
12.9525,80.1717,16,3,5,60.0,81.3,92.7,49.3,87.1,74.9
13.109,80.3463,22,0,4,66.0,68.0,57.1,48.6,78.4,92.6
13.1783,80.2263,13,2,5,82.1,92.5,69.8,84.6,97.9,98.0
13.1031,80.305,3,0,4,75.6,62.7,57.9,52.0,85.3,95.9
13.1684,80.2185,4,3,5,84.6,93.8,66.5,79.0,97.2,69.8
13.131,80.2755,20,1,2,74.7,72.2,57.7,51.0,92.6,90.9
12.9801,80.1884,16,2,4,66.7,89.6,91.4,54.6,92.0,87.3
13.1756,80.1792,21,1,5,69.7,85.8,69.8,84.6,89.6,98.0
12.9666,80.3376,1,5,5,48.9,64.8,92.6,49.9,79.5,42.0
13.0835,80.3335,22,3,5,88.8,62.7,61.5,65.5,81.0,70.9
12.9855,80.3275,21,4,3,52.6,62.7,89.7,61.5,81.0,54.8
12.9529,80.2751,4,1,5,80.3,72.2,92.7,49.3,92.6,90.8
13.0555,80.3117,3,3,5,90.6,62.7,67.2,80.5,85.3,70.5
13.0238,80.1638,3,0,3,80.7,76.6,81.2,83.2,84.7,90.8
13.0715,80.217,5,3,5,55.8,93.8,64.1,73.4,97.2,71.9
13.0943,80.2127,19,0,5,67.0,93.8,59.4,58.0,95.9,98.0
12.9609,80.2771,20,2,5,80.7,72.2,93.0,48.0,92.6,97.3
12.9808,80.2212,12,2,4,81.6,93.8,91.4,54.6,97.2,96.6
13.0897,80.1797,21,2,5,78.1,85.8,59.4,58.0,89.6,93.9
13.0358,80.2693,4,2,4,58.2,76.9,74.1,87.9,94.7,66.0
13.1323,80.3129,22,3,2,65.5,62.7,57.7,51.0,85.3,44.0
13.1131,80.2264,22,0,4,77.3,92.5,57.1,48.6,97.9,95.8
13.1614,80.1765,6,3,4,62.1,85.8,63.5,71.6,89.6,75.2
13.1231,80.1893,19,0,3,62.1,89.6,57.1,48.2,92.0,98.0
13.0575,80.1975,0,1,5,73.8,92.3,67.2,80.5,94.2,87.9
13.1182,80.21,13,0,3,73.6,93.8,57.1,48.2,95.9,98.0
13.0188,80.2786,23,1,3,68.9,72.2,81.2,83.2,92.6,77.3
13.0266,80.2702,3,1,4,68.5,76.9,77.7,87.1,94.7,80.4
13.1472,80.2892,16,1,3,75.1,68.1,61.0,63.7,90.3,95.4
13.0616,80.2225,20,2,5,55.5,93.8,67.2,80.5,97.2,86.9
13.1496,80.3148,13,3,3,60.7,62.7,61.0,63.7,85.3,67.6
13.1556,80.1908,15,1,4,60.7,89.6,63.5,71.6,92.0,97.6
13.1644,80.2438,13,5,4,94.7,89.8,63.5,71.6,98.0,79.7
13.1792,80.3102,15,1,5,61.8,62.7,69.8,84.6,85.3,98.0
13.0577,80.186,23,2,5,77.7,89.6,67.2,80.5,92.0,81.4
13.0297,80.172,19,1,4,86.2,81.3,77.7,87.1,87.1,98.0
13.0955,80.3267,7,1,4,79.8,62.7,57.9,52.0,81.0,98.0
13.0428,80.2186,23,2,4,63.6,93.8,74.1,87.9,97.2,70.2
13.1003,80.2868,2,1,4,72.7,68.1,57.9,52.0,90.3,84.3
13.1264,80.1551,18,3,2,50.2,76.6,57.7,51.0,84.7,57.3
13.1221,80.288,0,1,3,74.5,68.1,57.1,48.2,90.3,79.9
13.0436,80.2132,1,1,4,68.0,93.8,74.1,87.9,95.9,81.2
12.9917,80.1611,14,4,3,49.3,76.6,89.7,61.5,84.7,52.6
13.0576,80.272,21,2,5,56.8,76.9,67.2,80.5,94.7,85.3
12.9856,80.1982,9,1,3,73.6,92.3,89.7,61.5,94.2,98.0
13.1725,80.2274,17,2,5,86.8,92.5,66.5,79.0,97.9,98.0
13.0365,80.1661,21,4,4,85.9,81.3,74.1,87.9,87.1,76.6
12.9886,80.1794,13,2,3,58.4,85.8,89.7,61.5,89.6,78.8
12.9564,80.2096,16,2,5,80.2,93.8,93.0,48.0,95.9,97.0
13.1115,80.168,12,0,4,70.0,81.3,57.1,48.6,87.1,98.0
13.1092,80.3322,0,1,4,62.9,62.7,57.1,48.6,81.0,82.9
13.0352,80.1512,4,3,4,86.5,71.9,74.1,87.9,82.5,68.0
12.9679,80.2468,12,5,5,90.4,86.1,92.6,49.9,97.4,82.2
13.0524,80.1746,13,3,5,89.4,81.3,70.6,85.6,87.1,88.1
13.0278,80.2115,23,1,4,69.8,93.8,77.7,87.1,95.9,80.8
13.1193,80.3352,2,2,3,61.5,64.8,57.1,48.2,79.5,61.5
13.1014,80.1823,14,1,4,77.1,85.8,57.9,52.0,89.6,98.0
13.0411,80.3432,18,3,4,84.5,64.8,74.1,87.9,79.5,87.3
13.0045,80.1912,16,1,2,67.2,89.6,87.3,69.3,92.0,88.1
13.197,80.2983,2,0,5,74.0,64.8,76.9,87.6,87.8,98.0
13.0635,80.2593,15,4,5,51.5,81.7,67.2,80.5,96.3,59.6
13.1221,80.3269,13,2,3,64.1,62.7,57.1,48.2,81.0,80.2
12.9851,80.2608,11,4,3,89.5,81.7,89.7,61.5,96.3,69.9
13.0714,80.2569,11,3,5,52.0,81.7,64.1,73.4,96.3,70.6
12.9569,80.1891,10,2,5,65.8,89.6,93.0,48.0,92.0,88.0
13.0764,80.1832,16,2,5,88.6,85.8,61.5,65.5,89.6,97.5
13.191,80.3333,7,1,5,69.3,62.7,73.3,87.6,81.0,98.0
13.0461,80.2156,16,2,5,60.7,93.8,70.6,85.6,97.2,87.0
12.9597,80.2244,20,3,5,82.2,93.8,93.0,48.0,97.2,85.7
12.9577,80.302,22,1,5,67.3,64.8,93.0,48.0,87.8,85.6
13.047,80.2178,19,3,5,57.6,93.8,70.6,85.6,97.2,73.1
12.99,80.3404,10,3,3,47.9,64.8,89.7,61.5,79.5,62.2
12.9558,80.2976,1,2,5,64.7,64.8,93.0,48.0,87.8,73.9
13.1391,80.2695,9,2,2,87.4,76.9,59.0,56.4,94.7,85.6
13.0646,80.3262,9,5,5,92.5,62.7,67.2,80.5,81.0,81.0
13.0223,80.1599,10,0,3,79.9,76.6,81.2,83.2,84.7,98.0
13.175,80.2014,5,1,5,65.6,92.3,69.8,84.6,94.2,98.0
12.979,80.243,3,4,4,89.8,89.8,91.4,54.6,98.0,60.2
13.189,80.1954,23,1,5,73.6,92.3,73.3,87.6,94.2,86.6
13.0285,80.2988,11,0,4,75.5,64.8,77.7,87.1,87.8,98.0
13.1721,80.3338,10,4,5,53.4,62.7,66.5,79.0,81.0,65.3
13.1007,80.2348,22,0,4,66.7,92.5,57.9,52.0,97.9,94.3
13.1567,80.2184,22,3,4,84.2,93.8,63.5,71.6,97.2,68.2
13.196,80.3423,12,0,5,77.3,64.8,76.9,87.6,79.5,98.0
13.0221,80.239,4,1,3,66.1,89.8,81.2,83.2,98.0,74.2
13.1903,80.2478,5,0,5,83.1,86.1,73.3,87.6,97.4,98.0
13.0474,80.2203,0,3,5,61.0,93.8,70.6,85.6,97.2,54.9
13.0464,80.3319,5,4,5,91.5,62.7,70.6,85.6,81.0,81.0
13.0351,80.2638,17,3,4,58.8,81.7,74.1,87.9,96.3,68.3
13.0854,80.3024,21,0,5,76.2,64.8,59.4,58.0,87.8,98.0
12.9885,80.3124,8,3,3,62.1,62.7,89.7,61.5,85.3,66.2
13.0884,80.2184,23,1,5,62.5,93.8,59.4,58.0,97.2,82.3
13.0854,80.2367,14,3,5,58.0,89.8,59.4,58.0,98.0,75.0
13.1405,80.3197,7,3,2,50.5,62.0,59.0,56.4,83.0,54.3
13.1584,80.2227,18,3,4,88.1,93.8,63.5,71.6,97.2,84.6
